_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
66911f17946bfa8c478813a0,Carrinho controle remoto,brinquedos,119.61,6.89997719,2022-04/22,Mariana Ferreira,PR,1,cartao_credito,4,-24.89,-51.55
66911f17946bfa8c478813a1,Secadora de roupas,eletrodomesticos,1648.41,88.3039779424,2022-04/22,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
66911f17946bfa8c478813a2,Corda de pular,esporte e lazer,23.75,10.3590024154,2022-04/22,João Souza,SP,4,cupom,1,-22.19,-48.79
66911f17946bfa8c478813a3,Jogo de copos,utilidades domesticas,44.26,3.7558271946,2022-04/22,Mariana Ferreira,DF,5,cartao_credito,1,-15.83,-47.86
66911f17946bfa8c478813a4,Boneca bebê,brinquedos,60.42,0.0,2022-04/22,Bianca Santos,MG,5,cartao_credito,1,-18.1,-44.38
66911f17946bfa8c478813a5,Cômoda,moveis,329.44,15.1261279779,2022-04/22,Camila Ribeiro,MG,5,cartao_credito,2,-18.1,-44.38
66911f17946bfa8c478813a6,Geladeira,eletrodomesticos,2544.32,136.0084901834,2022-04/22,Mariana Ferreira,RJ,4,cartao_credito,6,-22.25,-42.66
66911f17946bfa8c478813a7,Jogo de panelas,utilidades domesticas,249.34,13.8077094098,2022-04/22,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
66911f17946bfa8c478813a8,Pandeiro,instrumentos musicais,57.44,0.0,2022-04/22,Thiago Silva,SP,5,cartao_credito,9,-22.19,-48.79
66911f17946bfa8c478813af,TV Led UHD 4K,eletronicos,2067.08,110.3489172976,2021-05/22,Thiago Silva,SE,1,boleto,1,-10.57,-37.45
66911f17946bfa8c478813b0,Headset,eletronicos,110.57,6.1706457695,2021-05/22,Pedro Gomes,GO,5,cartao_debito,1,-15.98,-49.86
66911f17946bfa8c478813b1,Boneca bebê,brinquedos,52.56,5.9624782011,2021-05/22,Bruno Rodrigues,MG,4,boleto,1,-18.1,-44.38
66911f17946bfa8c478813b2,Impressora,eletronicos,389.53,21.267565626,2021-05/22,Isabella Pereira,RJ,5,cartao_credito,10,-22.25,-42.66
66911f17946bfa8c478813b3,Mochila,esporte e lazer,140.59,5.0704336149,2021-05/22,Bianca Santos,PR,4,cartao_credito,1,-24.89,-51.55
66911f17946bfa8c478813b4,Fone de ouvido,eletronicos,71.37,4.083363699,2021-05/22,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c478813b5,Kit banquetas,moveis,312.42,17.5238402895,2021-05/22,João Souza,CE,4,cupom,1,-5.2,-39.53
66911f17946bfa8c478813b6,Jogo de tabuleiro,brinquedos,259.12,11.3817995288,2021-05/22,Thiago Silva,SP,1,cartao_credito,10,-22.19,-48.79
66911f17946bfa8c478813b7,Kit banquetas,moveis,414.65,19.6633041318,2021-05/22,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
66911f17946bfa8c478813b8,Copo térmico,esporte e lazer,83.08,2.0081991282,2022-05/22,Felipe Santos,MG,3,cartao_credito,1,-18.1,-44.38
66911f17946bfa8c478813b9,Mesa de jantar,moveis,348.76,19.1015253143,2022-05/22,Thiago Silva,MG,5,cartao_credito,2,-18.1,-44.38
66911f17946bfa8c478813ba,Kit banquetas,moveis,399.19,18.8401056417,2022-05/22,Juliana Costa,MG,5,cartao_credito,3,-18.1,-44.38
66911f17946bfa8c478813bb,Geladeira,eletrodomesticos,3219.06,171.9363652931,2022-05/22,Juliana Costa,SC,5,boleto,1,-27.45,-50.95
66911f17946bfa8c478813bc,Jogo de tabuleiro,brinquedos,178.9,10.0569913217,2022-05/22,João Souza,MG,5,cartao_credito,6,-18.1,-44.38
66911f17946bfa8c478813bd,Guarda roupas,moveis,605.0,38.4563653024,2022-05/22,Mariana Ferreira,GO,3,boleto,1,-15.98,-49.86
66911f17946bfa8c478813be,Secadora de roupas,eletrodomesticos,866.78,43.7378664422,2022-05/22,Felipe Santos,RJ,5,cartao_credito,9,-22.25,-42.66
66911f17946bfa8c478813bf,Headset,eletronicos,111.79,6.8408963655,2022-05/22,Thiago Silva,SC,1,cartao_credito,1,-27.45,-50.95
66911f17946bfa8c478813c0,Jogo de tabuleiro,brinquedos,286.01,15.5122979752,2022-05/22,Lucas Oliveira,CE,5,boleto,1,-5.2,-39.53
66911f17946bfa8c478813c1,Fogão,eletrodomesticos,774.9,41.5442196967,2022-05/22,João Souza,DF,5,cartao_credito,1,-15.83,-47.86
66911f17946bfa8c478813c2,Boneca bebê,brinquedos,75.77,1.6189636196,2022-05/22,Felipe Santos,RS,3,boleto,1,-30.17,-53.5
66911f17946bfa8c478813c3,Smart TV,eletronicos,1923.52,100.0060923417,2022-05/22,Rafael Costa,ES,4,cartao_credito,1,-19.19,-40.34
66911f17946bfa8c478813c4,Celular ABXY,eletronicos,1237.59,63.4823833961,2022-05/22,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c478813c5,Faqueiro,utilidades domesticas,63.08,0.0,2022-05/22,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c478813c6,Micro-ondas,eletrodomesticos,912.46,48.8688758607,2022-05/22,Felipe Santos,SP,4,cartao_credito,4,-22.19,-48.79
66911f17946bfa8c478813c7,Lava louças,eletrodomesticos,1428.65,76.5975795336,2022-05/22,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c478813cd,Pandeiro,instrumentos musicais,114.84,3.6993235813,2021-06/22,Juliana Costa,RS,5,cartao_credito,3,-30.17,-53.5
66911f17946bfa8c478813ce,Modelagem preditiva,livros,69.51,3.9899751981,2021-06/22,Thiago Silva,DF,3,cartao_credito,1,-15.83,-47.86
66911f17946bfa8c478813cf,Fogão,eletrodomesticos,1294.99,66.5387607137,2021-06/22,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
66911f17946bfa8c478813d0,Dashboards com Power BI,livros,43.01,10.0921627262,2021-06/22,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c478813d1,Fogão,eletrodomesticos,502.22,27.0304809317,2021-06/22,Beatriz Moraes,MG,5,cartao_credito,6,-18.1,-44.38
66911f17946bfa8c478813d2,Ciência de dados com python,livros,64.01,0.0,2021-06/22,João Souza,MG,4,cartao_credito,6,-18.1,-44.38
66911f17946bfa8c478813d3,Headset,eletronicos,120.54,4.0028314334,2022-06/22,Juliana Costa,SP,5,cartao_credito,3,-22.19,-48.79
66911f17946bfa8c478813d4,Jogo de panelas,utilidades domesticas,278.03,21.0461964601,2022-06/22,Lucas Oliveira,TO,3,cupom,1,-9.46,-48.26
66911f17946bfa8c478813d5,Celular Plus X42,eletronicos,2446.78,127.8681131644,2022-06/22,João Souza,SP,4,cartao_credito,10,-22.19,-48.79
66911f17946bfa8c478813d6,Smartwatch,eletronicos,211.1,11.7715444511,2022-06/22,Bruno Rodrigues,RJ,5,cartao_credito,4,-22.25,-42.66
66911f17946bfa8c478813d7,Poltrona,moveis,379.87,20.5100606064,2022-06/22,Lucas Oliveira,RJ,1,cartao_credito,1,-22.25,-42.66
66911f17946bfa8c478813d8,Fone de ouvido,eletronicos,52.55,0.0,2022-06/22,Lucas Oliveira,BA,5,cartao_credito,5,-13.29,-41.71
66911f17946bfa8c478813d9,TV Led UHD 4K,eletronicos,3033.74,159.1219673518,2022-06/22,Bruno Rodrigues,RS,4,cartao_credito,1,-30.17,-53.5
66911f17946bfa8c478813e8,Modelagem preditiva,livros,83.92,4.757264347,2021-07/22,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c478813e9,Celular Plus X42,eletronicos,3014.32,161.0345762337,2021-07/22,Larissa Alves,MG,5,cartao_credito,1,-18.1,-44.38
66911f17946bfa8c478813ea,Smart TV,eletronicos,1911.46,99.3639336231,2021-07/22,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c478813eb,Boneca bebê,brinquedos,53.42,4.4972486433,2021-07/22,Isabella Pereira,SP,3,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c478813ec,Fogão,eletrodomesticos,558.3,27.3122344746,2021-07/22,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c478813ed,Bateria,instrumentos musicais,565.43,27.6918855247,2021-07/22,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
66911f17946bfa8c478813ee,Celular ABXY,eletronicos,1204.52,64.4201922263,2021-07/22,Juliana Costa,SP,5,cartao_credito,12,-22.19,-48.79
66911f17946bfa8c478813ef,Mochila,esporte e lazer,140.99,8.0383978703,2021-07/22,Bianca Santos,DF,5,boleto,1,-15.83,-47.86
66911f17946bfa8c478813f0,Guarda roupas,moveis,658.44,32.6443882131,2021-07/22,Bianca Santos,GO,1,cartao_credito,4,-15.98,-49.86
66911f17946bfa8c478813f1,Cômoda,moveis,437.03,20.8549718037,2021-07/22,Bruno Rodrigues,RJ,5,cupom,1,-22.25,-42.66
66911f17946bfa8c478813f2,Xadrez de madeira,brinquedos,39.44,2.3831872573,2021-07/22,Thiago Silva,CE,5,cartao_credito,2,-5.2,-39.53
66911f17946bfa8c478813f3,Cômoda,moveis,324.42,20.4382053364,2021-07/22,Felipe Santos,RN,5,cartao_credito,4,-5.81,-36.59
66911f17946bfa8c478813f4,Geladeira,eletrodomesticos,2262.33,118.0467055645,2021-07/22,Mariana Ferreira,SC,4,cartao_credito,5,-27.45,-50.95
66911f17946bfa8c478813f5,Bola de basquete,esporte e lazer,63.95,4.3449929447,2022-07/22,Pedro Gomes,MG,4,cartao_credito,1,-18.1,-44.38
66911f17946bfa8c478813f6,Cubo mágico 8x8,brinquedos,15.9,0.0,2022-07/22,Isabella Pereira,MT,5,cartao_credito,1,-12.64,-55.42
66911f17946bfa8c478813f7,Panela de pressão,utilidades domesticas,71.69,4.3483813527,2022-07/22,Pedro Gomes,RJ,5,cupom,1,-22.25,-42.66
66911f17946bfa8c478813f8,Jogo de tabuleiro,brinquedos,247.96,14.0915392112,2022-07/22,João Souza,BA,4,cartao_credito,1,-13.29,-41.71
66911f17946bfa8c478813f9,Panela de pressão,utilidades domesticas,96.1,2.7014749588,2022-07/22,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47881400,Poltrona,moveis,271.36,12.033542706,2021-08/22,João Souza,ES,5,cartao_credito,5,-19.19,-40.34
66911f17946bfa8c47881401,Xadrez de madeira,brinquedos,45.04,2.6870213137,2021-08/22,Juliana Costa,SP,1,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47881402,Smart TV,eletronicos,1716.12,91.6670040305,2021-08/22,Isabella Pereira,ES,2,cartao_credito,3,-19.19,-40.34
66911f17946bfa8c47881403,Tablet ABXY,eletronicos,2051.62,109.9296050494,2021-08/22,Thiago Silva,MG,1,cartao_credito,5,-18.1,-44.38
66911f17946bfa8c47881404,Bola de vôlei,esporte e lazer,69.63,4.3946001754,2021-08/22,Mariana Ferreira,SP,5,cartao_credito,5,-22.19,-48.79
66911f17946bfa8c47881405,Lava louças,eletrodomesticos,1947.45,101.2802928506,2021-08/22,Rafael Costa,SP,1,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47881406,Cadeira de escritório,moveis,600.28,29.5475431818,2022-08/22,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c47881407,Faqueiro,utilidades domesticas,68.1,1.2105591941,2022-08/22,Juliana Costa,SP,5,cartao_credito,9,-22.19,-48.79
66911f17946bfa8c47881408,Fogão,eletrodomesticos,1131.34,57.8248905389,2022-08/22,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
66911f17946bfa8c47881409,Cama box,moveis,442.12,21.1259989909,2022-08/22,João Souza,SP,5,cartao_credito,10,-22.19,-48.79
66911f17946bfa8c4788140a,Fone de ouvido,eletronicos,128.85,4.4453139336,2022-08/22,Bianca Santos,GO,2,cartao_credito,3,-15.98,-49.86
66911f17946bfa8c4788140b,Cubo mágico 8x8,brinquedos,25.88,0.0,2022-08/22,Bianca Santos,PA,1,cartao_credito,4,-3.79,-52.48
66911f17946bfa8c4788140c,Iniciando em programação,livros,67.37,1.1716888902,2022-08/22,Pedro Gomes,RS,5,cartao_credito,10,-30.17,-53.5
66911f17946bfa8c4788140d,Mesa de centro,moveis,219.64,11.9782951429,2022-08/22,Bruno Rodrigues,PR,4,cupom,1,-24.89,-51.55
66911f17946bfa8c4788140e,Poltrona,moveis,386.87,21.130768164,2022-08/22,Thiago Silva,PE,5,cupom,1,-8.38,-37.86
66911f17946bfa8c4788141a,Micro-ondas,eletrodomesticos,1081.41,57.8706059944,2021-09/22,Beatriz Moraes,SP,4,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c4788141b,Cama box,moveis,582.02,31.5170790384,2021-09/22,Felipe Santos,MS,4,cartao_credito,4,-20.51,-54.54
66911f17946bfa8c4788141c,Cama king,moveis,833.62,41.9721962009,2021-09/22,Pedro Gomes,MG,5,cartao_credito,10,-18.1,-44.38
66911f17946bfa8c4788141d,Bola de vôlei,esporte e lazer,55.82,3.9120949031,2021-09/22,Felipe Santos,MG,5,cartao_credito,3,-18.1,-44.38
66911f17946bfa8c4788141e,Smart TV,eletronicos,2207.18,118.0567994367,2021-09/22,Juliana Costa,RJ,5,cupom,1,-22.25,-42.66
66911f17946bfa8c4788141f,Guarda roupas,moveis,607.01,32.6045822776,2021-09/22,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c47881420,Mochila,esporte e lazer,120.48,12.7948119127,2021-09/22,Thiago Silva,SP,1,cartao_credito,4,-22.19,-48.79
66911f17946bfa8c47881421,Fogão,eletrodomesticos,1315.17,67.6132850041,2021-09/22,Felipe Santos,SP,5,cartao_credito,8,-22.19,-48.79
66911f17946bfa8c47881422,Celular Plus X42,eletronicos,2618.88,139.7362581639,2021-09/22,Beatriz Moraes,SP,3,cartao_credito,10,-22.19,-48.79
66911f17946bfa8c47881423,Secadora de roupas,eletrodomesticos,1635.24,94.6271908238,2021-09/22,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47881424,Secadora de roupas,eletrodomesticos,1552.3,82.9384309637,2022-09/22,Juliana Costa,MG,4,cartao_credito,1,-18.1,-44.38
66911f17946bfa8c47881425,Mesa de centro,moveis,273.52,12.1485562078,2022-09/22,Rafael Costa,PR,5,boleto,1,-24.89,-51.55
66911f17946bfa8c47881426,Cama king,moveis,873.13,44.0759848389,2022-09/22,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c47881427,Bola de basquete,esporte e lazer,53.02,0.0,2022-09/22,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47881428,Lava louças,eletrodomesticos,1789.28,95.5569030322,2022-09/22,Camila Ribeiro,PE,4,cartao_credito,1,-8.38,-37.86
66911f17946bfa8c47881429,Copo térmico,esporte e lazer,41.97,0.0,2022-09/22,Camila Ribeiro,MG,5,cartao_credito,1,-18.1,-44.38
66911f17946bfa8c4788142a,Cama king,moveis,580.46,28.4921878084,2022-09/22,Camila Ribeiro,RJ,5,cartao_credito,10,-22.25,-42.66
66911f17946bfa8c4788142b,Panela de pressão,utilidades domesticas,123.57,7.1059957411,2022-09/22,Beatriz Moraes,SP,4,boleto,1,-22.19,-48.79
66911f17946bfa8c4788142c,Corda de pular,esporte e lazer,29.85,0.0,2022-09/22,Isabella Pereira,CE,4,cartao_credito,3,-5.2,-39.53
66911f17946bfa8c47881431,Carrinho controle remoto,brinquedos,76.69,1.6679508519,2021-10/22,Beatriz Moraes,PR,1,cartao_credito,7,-24.89,-51.55
66911f17946bfa8c47881432,Cadeira de escritório,moveis,634.32,34.6640468844,2021-10/22,Mariana Ferreira,PR,5,cartao_credito,6,-24.89,-51.55
66911f17946bfa8c47881433,Blocos de montar,brinquedos,51.9,3.294623389,2021-10/22,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
66911f17946bfa8c47881434,Bola de vôlei,esporte e lazer,59.06,3.8317794742,2021-10/22,Bianca Santos,SP,1,cartao_credito,4,-22.19,-48.79
66911f17946bfa8c47881435,Boneca bebê,brinquedos,60.91,0.0,2021-10/22,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
66911f17946bfa8c47881436,Celular Plus X42,eletronicos,2903.39,159.0768216426,2021-10/22,Felipe Santos,SP,3,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47881437,Guarda roupas,moveis,626.87,33.9100461471,2021-10/22,Bruno Rodrigues,SC,3,cartao_credito,4,-27.45,-50.95
66911f17946bfa8c47881438,Jogo de tabuleiro,brinquedos,334.78,18.1091537553,2021-10/22,Bianca Santos,ES,5,cartao_credito,5,-19.19,-40.34
66911f17946bfa8c47881439,Kit banquetas,moveis,300.65,13.5931470898,2021-10/22,João Souza,PE,5,boleto,1,-8.38,-37.86
66911f17946bfa8c4788143a,Faqueiro,utilidades domesticas,55.14,3.2191650253,2021-10/22,Mariana Ferreira,MG,5,cartao_credito,7,-18.1,-44.38
66911f17946bfa8c4788143b,Cama king,moveis,591.13,31.759020051,2021-10/22,Thiago Silva,SC,5,cartao_credito,10,-27.45,-50.95
66911f17946bfa8c4788143c,Modelagem preditiva,livros,62.96,4.7515459375,2021-10/22,Larissa Alves,MG,4,cartao_credito,1,-18.1,-44.38
66911f17946bfa8c4788143d,Boneca bebê,brinquedos,76.34,1.6493144048,2021-10/22,Bruno Rodrigues,MG,4,boleto,1,-18.1,-44.38
66911f17946bfa8c4788143e,Bateria,instrumentos musicais,1048.83,56.1358190082,2021-10/22,Larissa Alves,MG,4,boleto,1,-18.1,-44.38
66911f17946bfa8c4788143f,Dashboards com Power BI,livros,35.28,8.4241790464,2022-10/22,Lucas Oliveira,MG,4,boleto,1,-18.1,-44.38
66911f17946bfa8c47881440,Cama box,moveis,875.07,47.4832601112,2022-10/22,Bianca Santos,MG,3,cartao_credito,3,-18.1,-44.38
66911f17946bfa8c47881441,Tablet ABXY,eletronicos,2333.34,125.8961297236,2022-10/22,Felipe Santos,MT,5,cartao_credito,3,-12.64,-55.42
66911f17946bfa8c47881449,Mesa de jantar,moveis,445.37,24.6030278222,2021-11/22,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
66911f17946bfa8c4788144a,Guarda roupas,moveis,685.78,37.0419868865,2021-11/22,Rafael Costa,RJ,1,cartao_credito,10,-22.25,-42.66
66911f17946bfa8c4788144b,Fone de ouvido,eletronicos,61.5,0.0,2021-11/22,Felipe Santos,MG,5,boleto,1,-18.1,-44.38
66911f17946bfa8c4788144c,Kit banquetas,moveis,409.39,24.9626022124,2021-11/22,Isabella Pereira,RJ,5,cupom,1,-22.25,-42.66
66911f17946bfa8c4788144d,Dinossauro Rex,brinquedos,28.07,2.0257475792,2022-11/22,Isabella Pereira,MA,5,cartao_credito,5,-5.42,-45.44
66911f17946bfa8c4788144e,Mesa de centro,moveis,233.21,13.1047430607,2022-11/22,Isabella Pereira,SP,5,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c4788144f,Corda de pular,esporte e lazer,16.76,1.1755454879,2022-11/22,Rafael Costa,MG,3,cartao_credito,1,-18.1,-44.38
66911f17946bfa8c47881450,Copo térmico,esporte e lazer,33.72,0.0,2022-11/22,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47881451,Jogo de copos,utilidades domesticas,51.89,0.0,2022-11/22,Juliana Costa,BA,5,cartao_credito,1,-13.29,-41.71
66911f17946bfa8c47881452,Carrinho controle remoto,brinquedos,112.0,9.1274793816,2022-11/22,Thiago Silva,SP,5,cartao_credito,3,-22.19,-48.79
66911f17946bfa8c47881453,Jogo de tabuleiro,brinquedos,308.48,14.010071034,2022-11/22,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
66911f17946bfa8c47881454,Bola de vôlei,esporte e lazer,69.42,4.2226711462,2022-11/22,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
66911f17946bfa8c4788145b,Cama box,moveis,690.92,37.7292592659,2021-12/22,Larissa Alves,SP,1,cartao_credito,4,-22.19,-48.79
66911f17946bfa8c4788145c,Fone de ouvido,eletronicos,158.11,6.0033209077,2021-12/22,Beatriz Moraes,RS,1,cartao_credito,1,-30.17,-53.5
66911f17946bfa8c4788145d,Secadora de roupas,eletrodomesticos,1340.41,72.2612151806,2021-12/22,Isabella Pereira,RJ,5,boleto,1,-22.25,-42.66
66911f17946bfa8c4788145e,Celular ABXY,eletronicos,1054.92,53.7557554412,2021-12/22,Beatriz Moraes,RJ,5,cartao_credito,3,-22.25,-42.66
66911f17946bfa8c4788145f,Violão,instrumentos musicais,566.62,37.9728199959,2022-12/22,João Souza,CE,3,cartao_credito,3,-5.2,-39.53
66911f17946bfa8c47881460,TV Led UHD 4K,eletronicos,3118.95,175.6556479735,2022-12/22,Thiago Silva,MG,1,cartao_credito,10,-18.1,-44.38
66911f17946bfa8c47881461,Boneca bebê,brinquedos,66.56,1.128558827,2022-12/22,Rafael Costa,SP,5,cartao_credito,10,-22.19,-48.79
66911f17946bfa8c47881462,Jogo de panelas,utilidades domesticas,252.28,11.0175901063,2022-12/22,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
66911f17946bfa8c47881463,Blocos de montar,brinquedos,53.82,0.0,2022-12/22,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47881464,Mesa de centro,moveis,219.3,12.2081697822,2022-12/22,Lucas Oliveira,BA,3,cartao_credito,4,-13.29,-41.71
66911f17946bfa8c47881465,Violão,instrumentos musicais,418.05,22.791009362,2022-12/22,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47881466,Cadeira de escritório,moveis,639.1,31.6145913956,2022-12/22,Lucas Oliveira,PA,5,cupom,1,-3.79,-52.48
66911f17946bfa8c47881467,Smart TV,eletronicos,2234.43,122.1404917553,2022-12/22,Camila Ribeiro,RJ,3,cartao_credito,1,-22.25,-42.66
66911f17946bfa8c47881468,Violão,instrumentos musicais,321.86,14.7225157816,2022-12/22,Larissa Alves,MG,2,cartao_credito,10,-18.1,-44.38
66911f17946bfa8c47881469,Lavadora de roupas,eletrodomesticos,1726.66,89.5238895761,2022-12/22,Bianca Santos,MG,5,cartao_credito,2,-18.1,-44.38
66911f17946bfa8c47881470,Faqueiro,utilidades domesticas,57.4,3.5874818428,2021-01/23,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47881471,Poltrona,moveis,395.14,18.6244553258,2021-01/23,Mariana Ferreira,BA,4,cartao_credito,4,-13.29,-41.71
66911f17946bfa8c47881472,Dashboards com Power BI,livros,48.1,10.3631899134,2021-01/23,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
66911f17946bfa8c47881473,Sofá retrátil,moveis,929.17,47.0599462479,2021-01/23,Thiago Silva,RS,5,cartao_credito,1,-30.17,-53.5
66911f17946bfa8c47881474,Dinossauro Rex,brinquedos,20.4,12.7322668322,2021-01/23,João Souza,SP,1,cartao_credito,4,-22.19,-48.79
66911f17946bfa8c47881475,Iniciando em programação,livros,67.79,1.1940526267,2021-01/23,Pedro Gomes,GO,5,cartao_credito,1,-15.98,-49.86
66911f17946bfa8c47881476,Bola de vôlei,esporte e lazer,73.44,4.5974712134,2021-01/23,Bianca Santos,RJ,2,cartao_credito,10,-22.25,-42.66
66911f17946bfa8c47881477,Boneca bebê,brinquedos,53.9,0.0,2021-01/23,Bianca Santos,MG,3,cartao_credito,1,-18.1,-44.38
66911f17946bfa8c47881478,Bateria,instrumentos musicais,706.59,37.9069177008,2021-01/23,Camila Ribeiro,MG,5,boleto,1,-18.1,-44.38
66911f17946bfa8c47881479,Cama king,moveis,799.12,42.8395127366,2021-01/23,Larissa Alves,SC,5,boleto,1,-27.45,-50.95
66911f17946bfa8c4788147a,Dashboards com Power BI,livros,36.07,0.0,2021-01/23,Mariana Ferreira,RJ,5,boleto,1,-22.25,-42.66
66911f17946bfa8c4788147b,Lava louças,eletrodomesticos,2073.97,110.9637676861,2022-01/23,Mariana Ferreira,DF,4,cartao_credito,6,-15.83,-47.86
66911f17946bfa8c4788147c,Pandeiro,instrumentos musicais,66.58,1.1296237669,2022-01/23,Isabella Pereira,MS,4,boleto,1,-20.51,-54.54
66911f17946bfa8c4788147d,Celular Plus X42,eletronicos,2114.91,110.1970340633,2022-01/23,Beatriz Moraes,RS,5,cartao_credito,1,-30.17,-53.5
66911f17946bfa8c4788147e,Poltrona,moveis,390.43,18.3736619953,2022-01/23,Mariana Ferreira,AL,5,cartao_credito,3,-9.62,-36.82
66911f17946bfa8c4788147f,Cama king,moveis,926.84,49.6402185033,2022-01/23,Thiago Silva,SP,4,cartao_credito,5,-22.19,-48.79
66911f17946bfa8c47881480,Sofá retrátil,moveis,843.53,48.079251144,2022-01/23,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c47881481,Dashboards com Power BI,livros,59.62,3.4577115477,2022-01/23,Juliana Costa,SP,2,cupom,1,-22.19,-48.79
66911f17946bfa8c47881482,Lava louças,eletrodomesticos,1454.42,75.0279285839,2022-01/23,Isabella Pereira,SP,2,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47881483,Cadeira de escritório,moveis,510.59,27.7184859643,2023-01/23,Bianca Santos,SP,5,cupom,1,-22.19,-48.79
66911f17946bfa8c47881484,Dinossauro Rex,brinquedos,27.91,0.0,2023-01/23,Bianca Santos,MG,5,cartao_credito,1,-18.1,-44.38
66911f17946bfa8c47881485,Bola de vôlei,esporte e lazer,50.42,10.4867229339,2023-01/23,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47881486,Corda de pular,esporte e lazer,14.87,1.3180477546,2023-01/23,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c47881487,Cama king,moveis,1093.05,59.0900393393,2023-01/23,Camila Ribeiro,RS,5,cartao_credito,10,-30.17,-53.5
66911f17946bfa8c47881488,Smart TV,eletronicos,1603.8,82.9819641885,2023-01/23,Larissa Alves,RS,4,cupom,1,-30.17,-53.5
66911f17946bfa8c47881495,Poltrona,moveis,322.59,14.7613860854,2021-02/23,Bruno Rodrigues,PR,1,cartao_credito,4,-24.89,-51.55
66911f17946bfa8c47881496,Kit banquetas,moveis,446.79,21.3746624417,2021-02/23,Rafael Costa,SP,1,boleto,1,-22.19,-48.79
66911f17946bfa8c47881497,Fogão,eletrodomesticos,1356.3,78.4608300887,2021-02/23,Bianca Santos,SP,3,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47881498,Guarda roupas,moveis,620.6,30.6295220511,2021-02/23,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47881499,Cadeira de escritório,moveis,694.5,37.2631615724,2021-02/23,Mariana Ferreira,PR,1,cartao_credito,10,-24.89,-51.55
66911f17946bfa8c4788149a,Ciência de dados com python,livros,64.2,1.0028959269,2021-02/23,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c4788149b,Smartwatch,eletronicos,209.03,8.7146577198,2021-02/23,Pedro Gomes,CE,1,cartao_credito,1,-5.2,-39.53
66911f17946bfa8c4788149c,TV Led UHD 4K,eletronicos,3005.51,160.3231425248,2021-02/23,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
